0,794,66,2016-12-02 18:52:09
1,795,66,18:52
2,795,66,18:52
3,795,66,18:52
4,795,66,18:52
5,795,66,18:52
6,795,66,18:52
7,795,66,18:52
8,794,66,18:52
9,794,66,18:52
10,794,66,18:52
11,795,66,18:52
12,795,66,18:52
13,795,66,18:52
14,795,66,18:52
15,795,66,18:52
16,795,66,18:52
17,795,66,18:52
18,795,66,18:52
19,794,66,18:52
20,795,66,18:52
21,794,66,18:52
22,795,66,18:52
23,795,66,18:52
24,794,66,18:52
25,794,66,18:52
26,794,66,18:53
27,795,66,18:53
28,794,66,18:53
29,794,66,18:53
30,795,66,18:53
31,795,66,18:53
32,795,66,18:53
33,795,66,18:53
34,795,66,18:53
35,795,66,18:53
36,795,66,18:53
37,794,66,18:53
38,795,66,18:53
39,794,66,18:53
40,794,66,18:53
41,794,66,18:53
42,795,65,18:53
43,794,66,18:53
44,795,65,18:53
45,794,65,18:53
46,795,65,18:53
47,795,65,18:53
48,794,65,18:53
49,795,65,18:53
50,795,65,18:53
51,795,65,18:53
52,795,65,18:53
53,795,65,18:53
54,795,66,18:53
55,795,66,18:53
56,794,65,18:54
57,794,66,18:54
58,795,65,18:54
59,794,65,18:54
60,795,65,18:54
61,795,65,18:54
62,794,66,18:54
63,794,65,18:54
64,795,65,18:54
65,795,66,18:54
66,794,66,18:54
67,795,65,18:54
68,795,65,18:54
69,794,65,18:54
70,795,66,18:54
71,795,66,18:54
72,794,65,18:54
73,794,65,18:54
74,794,65,18:54
75,795,65,18:54
76,795,65,18:54
77,794,65,18:54
78,794,65,18:54
79,795,65,18:54
80,795,65,18:54
81,795,65,18:54
82,795,65,18:54
83,794,65,18:54
84,794,65,18:54
85,794,65,18:54
86,794,65,18:55
87,795,65,18:55
88,795,65,18:55
89,794,65,18:55
90,795,65,18:55
91,794,65,18:55
92,794,65,18:55
93,795,65,18:55
94,794,65,18:55
95,795,65,18:55
96,795,65,18:55
97,794,65,18:55
98,794,65,18:55
99,794,65,18:55
100,794,65,18:55
101,795,65,18:55
102,795,64,18:55
103,795,65,18:55
104,794,64,18:55
105,795,65,18:55
106,794,65,18:55
107,794,65,18:55
108,795,65,18:55
109,795,65,18:55
110,795,65,18:55
111,795,65,18:55
112,795,65,18:55
113,794,65,18:55
114,795,65,18:55
115,795,65,18:55
116,794,65,18:56
117,795,65,18:56
118,794,64,18:56
119,795,64,18:56
120,795,64,18:56
121,795,64,18:56
122,794,64,18:56
123,794,64,18:56
124,794,64,18:56
125,795,64,18:56
126,794,64,18:56
127,794,64,18:56
128,794,64,18:56
129,794,64,18:56
130,794,64,18:56
131,795,64,18:56
132,795,64,18:56
133,794,64,18:56
134,794,64,18:56
135,795,64,18:56
136,794,64,18:56
137,795,64,18:56
138,794,64,18:56
139,794,64,18:56
140,794,65,18:56
141,794,64,18:56
142,794,64,18:56
143,794,64,18:56
144,795,64,18:56
145,794,64,18:56
146,794,65,18:57
147,794,64,18:57
148,795,64,18:57
149,795,65,18:57
150,794,64,18:57
151,794,64,18:57
152,794,64,18:57
153,794,64,18:57
154,794,64,18:57
155,795,64,18:57
156,794,64,18:57
157,794,64,18:57
158,795,64,18:57
159,795,64,18:57
160,795,64,18:57
161,794,65,18:57
162,794,65,18:57
163,794,65,18:57
164,794,65,18:57
165,795,65,18:57
166,795,64,18:57
167,795,65,18:57
168,794,65,18:57
169,794,65,18:57
170,795,65,18:57
171,794,65,18:57
172,794,65,18:57
173,795,65,18:57
174,795,64,18:57
175,794,64,18:57
176,795,64,18:58
177,794,64,18:58
178,795,64,18:58
179,795,64,18:58
180,794,64,18:58
181,794,64,18:58
182,794,64,18:58
183,794,63,18:58
184,795,64,18:58
185,795,64,18:58
186,794,64,18:58
187,795,64,18:58
188,795,64,18:58
189,794,64,18:58
190,795,64,18:58
191,794,64,18:58
192,794,64,18:58
193,795,64,18:58
194,794,64,18:58
195,794,64,18:58
196,794,64,18:58
197,794,64,18:58
198,795,64,18:58
199,794,64,18:58
200,795,64,18:58
201,794,64,18:58
202,794,64,18:58
203,795,64,18:58
204,795,64,18:58
205,795,64,18:58
206,794,64,18:59
207,795,64,18:59
208,794,64,18:59
209,795,64,18:59
210,794,64,18:59
211,794,64,18:59
212,795,64,18:59
213,795,64,18:59
214,794,64,18:59
215,794,64,18:59
216,794,64,18:59
217,794,63,18:59
218,794,63,18:59
219,794,64,18:59
220,795,63,18:59
221,794,64,18:59
222,795,64,18:59
223,794,64,18:59
224,794,64,18:59
225,796,64,18:59
226,794,64,18:59
227,794,64,18:59
228,794,64,18:59
229,794,64,18:59
230,794,64,18:59
231,794,64,18:59
232,794,64,18:59
233,794,64,18:59
234,794,64,18:59
235,794,64,18:59
236,794,64,19:00
237,795,65,19:00
238,794,64,19:00
239,795,64,19:00
240,795,64,19:00
241,794,64,19:00
242,793,64,19:00
243,793,64,19:00
244,793,64,19:00
245,793,64,19:00
246,793,64,19:00
247,793,64,19:00
248,793,64,19:00
249,794,64,19:00
250,793,64,19:00
251,793,64,19:00
252,793,64,19:00
253,793,64,19:00
254,793,64,19:00
255,793,64,19:00
256,793,64,19:00
257,794,64,19:00
258,794,64,19:00
259,794,64,19:00
260,793,64,19:00
261,793,64,19:00
262,793,64,19:00
263,794,64,19:00
264,793,64,19:00
265,794,64,19:00
266,793,64,19:01
267,793,64,19:01
268,793,64,19:01
269,793,64,19:01
270,793,64,19:01
271,793,64,19:01
272,793,64,19:01
273,793,64,19:01
274,793,64,19:01
275,793,64,19:01
276,794,64,19:01
277,793,64,19:01
278,793,64,19:01
279,793,64,19:01
280,793,64,19:01
281,794,64,19:01
282,793,64,19:01
283,793,64,19:01
284,793,64,19:01
285,793,64,19:01
286,793,64,19:01
287,793,64,19:01
288,793,64,19:01
289,793,64,19:01
290,793,64,19:01
291,793,64,19:01
292,793,63,19:01
293,793,64,19:01
294,794,63,19:01
295,793,64,19:01
296,793,64,19:02
297,793,64,19:02
298,793,64,19:02
299,793,64,19:02
300,793,64,19:02
301,793,64,19:02
302,793,64,19:02
303,793,64,19:02
304,793,64,19:02
305,793,64,19:02
306,793,64,19:02
307,793,64,19:02
308,793,64,19:02
309,793,64,19:02
310,793,63,19:02
311,793,64,19:02
312,793,64,19:02
313,793,64,19:02
314,793,64,19:02
315,793,64,19:02
316,793,64,19:02
317,794,63,19:02
318,793,64,19:02
319,793,64,19:02
320,793,64,19:02
321,794,64,19:02
322,793,64,19:02
323,793,64,19:02
